Country,Region,Income_Group,Year,GDP_per_capita,Life_Expectancy,Population
Indonesia,Africa,High,2001,49482.38,78.2,572449667
Indonesia,Africa,High,2001,51901.66,77.8,559758364
Indonesia,Africa,High,2001,48074.7,79.9,568994219
Indonesia,Africa,High,2001,48766.45,77.7,562518289
Indonesia,Africa,High,2001,50354.54,76,571406464
Indonesia,Africa,High,2001,47994,77.5,577699699
Indonesia,Africa,High,2001,47505.11,78.3,585367580
Indonesia,Africa,High,2001,46985.54,80.1,572887339
Indonesia,Africa,High,2001,47735.92,80,608367842
Indonesia,Africa,High,2001,47445.1,79.1,605484495
Indonesia,Africa,High,2001,50977.48,79.3,570577128
Indonesia,Africa,High,2001,47618.69,77.2,563056324
Indonesia,Africa,High,2002,48817.07,77.8,607760903
Indonesia,Africa,High,2002,48472.85,79,599286843
Indonesia,Africa,High,2002,51362.84,77.5,610789284
Indonesia,Africa,High,2002,49608.36,79.6,617540893
Indonesia,Africa,High,2002,48939.01,81.8,607681666
Indonesia,Africa,High,2002,49020.73,78.7,569709144
Indonesia,Africa,High,2002,49461.81,79.3,573474277
Indonesia,Africa,High,2002,47006.02,80.3,584913492
Indonesia,Africa,High,2002,48765.12,79.2,566562736
Indonesia,Africa,High,2002,47820.91,80,587233353
Indonesia,Africa,High,2002,50811.99,77.1,573511997
Indonesia,Africa,High,2002,49988.76,79.1,614001014
Indonesia,Africa,High,2002,51260.52,78.3,593727606
Indonesia,Africa,High,2002,50809.29,77.9,578835325
Indonesia,Africa,High,2002,49928.77,78.1,581415007
Indonesia,Africa,High,2002,50490.72,78.5,572384737
Indonesia,Africa,High,2002,48555.3,80.5,617381172
Indonesia,Africa,High,2002,46335.91,77.3,589868784
Indonesia,Africa,High,2002,48016.02,79.7,616734575
Indonesia,Africa,High,2002,47179.69,77.5,606665615
Indonesia,Africa,High,2002,50685.65,80.6,583924996
Indonesia,Africa,High,2002,48584.45,79.1,621074255
Indonesia,Africa,High,2002,46651.76,78.4,615466516
Indonesia,Africa,High,2002,51010.61,80.5,573354044
Indonesia,Africa,High,2002,47809.36,79.3,610882061
Indonesia,Africa,High,2002,48885.23,77.8,592652828
Indonesia,Africa,High,2002,50197.62,80.3,608765111
Indonesia,Africa,High,2002,48238.55,78,586943389
Indonesia,Africa,High,2002,48517.2,78.7,616145883
Indonesia,Africa,High,2002,49560.01,79.2,585515824
Indonesia,Africa,High,2002,47137.91,78.2,606585477
Indonesia,Africa,High,2002,49009.86,78.8,567075428
Indonesia,Africa,High,2002,47173.1,79.9,574348166
Indonesia,Africa,High,2002,46844.58,79.4,568689606
Indonesia,Africa,High,2002,50311.59,78.1,614945695
Indonesia,Africa,High,2002,49584.96,80.2,620823057
Indonesia,Africa,High,2002,50110.98,77.8,606168835
Indonesia,Africa,High,2002,49331.65,78.7,620710013
Indonesia,Africa,High,2002,52572.61,79.6,622137791
Indonesia,Africa,High,2002,50754.21,80.5,618302943
Indonesia,Africa,High,2003,51633.13,79.2,600562180
Indonesia,Africa,High,2003,52103.39,80.7,604153125
Indonesia,Africa,High,2003,51812.81,78.7,587176098
Indonesia,Africa,High,2003,51577.06,78,603794138
Indonesia,Africa,High,2003,51738.68,78.5,588147453
Indonesia,Africa,High,2003,50578.88,79.9,583777118
Indonesia,Africa,High,2003,50080.91,82.3,631036690
Indonesia,Africa,High,2003,50343.75,79.7,612878597
Indonesia,Africa,High,2003,48479.43,77.4,593009529
Indonesia,Africa,High,2003,51713.19,81.6,616324737
Indonesia,Africa,High,2003,50464.27,77.6,622651613
Indonesia,Africa,High,2003,50048.07,80.5,624051510
Indonesia,Africa,High,2003,51833.21,80.8,582865622
Indonesia,Africa,High,2003,52269.43,79.6,614813779
Indonesia,Africa,High,2003,53348.53,79.7,629657158
Indonesia,Africa,High,2003,51678.95,80.4,587359248
Indonesia,Africa,High,2003,51013.19,81.4,592962264
Indonesia,Africa,High,2003,52647.73,77.9,607434406
Indonesia,Africa,High,2003,50652.84,78.9,575219549
Indonesia,Africa,High,2003,49113.21,80.4,572163078
Indonesia,Africa,High,2003,52314.55,78.4,585830941
Indonesia,Africa,High,2003,49465.03,81.4,603934955
Indonesia,Africa,High,2003,49238.36,81.7,574423628
Indonesia,Africa,High,2003,47867.35,80.6,582959222
Indonesia,Africa,High,2003,51267.89,79.6,588018911
Indonesia,Africa,High,2003,51641.56,79.1,585698664
Indonesia,Africa,High,2003,51041.64,79.4,603450597
Indonesia,Africa,High,2003,49468.42,77.5,616072828
Indonesia,Africa,High,2003,49750.2,78.6,609669434
Indonesia,Africa,High,2003,51623.49,78.4,627455079
Indonesia,Africa,High,2003,48930.55,80.3,597179844
Indonesia,Africa,High,2003,51195.63,78.8,610947721
Indonesia,Africa,High,2003,50495.73,78.2,603281474
Indonesia,Africa,High,2003,50993.93,78.9,574900094
Indonesia,Africa,High,2003,50577.26,76.8,600222028
Indonesia,Africa,High,2003,48412.75,79.9,588224313
Indonesia,Africa,High,2003,51006.72,78,614439890
Indonesia,Africa,High,2003,52361.61,78.9,600032619
Indonesia,Africa,High,2003,48964.99,78.1,585568353
Indonesia,Africa,High,2003,51420.2,76.3,587454388
Indonesia,Africa,High,2004,52812.65,78,610706864
Indonesia,Africa,High,2004,49075.78,79.2,624941525
Indonesia,Africa,High,2004,52130.85,77.9,610922838
Indonesia,Africa,High,2004,51330.19,80.6,629537985
Indonesia,Africa,High,2004,53763.46,80,636475613
Indonesia,Africa,High,2004,51585.73,80.3,616822373
Indonesia,Africa,High,2004,52344.52,80.4,619071135
Indonesia,Africa,High,2004,52870.15,78.6,623610194
Indonesia,Africa,High,2004,52732.93,79.8,630871638
Indonesia,Africa,High,2004,52814.45,78.6,635496170
Indonesia,Africa,High,2004,52881.44,80.5,633887079
Indonesia,Africa,High,2004,51744.97,78.2,623083791
Indonesia,Africa,High,2004,51195.65,79.7,606142782
Indonesia,Africa,High,2004,54471.87,80.7,606094244
Indonesia,Africa,High,2004,50845.38,79.2,598813270
Indonesia,Africa,High,2004,49553.97,79.2,599435876
Indonesia,Africa,High,2004,53312.73,77.1,594519799
Indonesia,Africa,High,2004,50449.13,80.4,616360121
Indonesia,Africa,High,2004,52868.37,80.2,580592563
Indonesia,Africa,High,2004,51311.14,79.9,616152440
Indonesia,Africa,High,2004,53926.98,79.8,608311698
Indonesia,Africa,High,2004,52739.88,76.3,610739505
Indonesia,Africa,High,2004,51483.8,79.8,629043602
Indonesia,Africa,High,2004,54243.24,78.2,597969698
Indonesia,Africa,High,2004,53612.92,79.9,611487812
Indonesia,Africa,High,2004,54461.93,80.1,619413263
Indonesia,Africa,High,2004,53302.95,79.7,590966258
Indonesia,Africa,High,2004,52660.91,80.4,578057030
Indonesia,Africa,High,2004,52880.4,79.8,635703418
Indonesia,Africa,High,2004,53975.24,79.2,637827634
Indonesia,Africa,High,2004,52028.16,79,589445854
Indonesia,Africa,High,2004,52092.02,80.4,629437245
Indonesia,Africa,High,2004,51267.34,79,615105754
Indonesia,Africa,High,2004,51661.17,75.7,635253198
Indonesia,Africa,High,2004,54357.01,78.9,581141428
Indonesia,Africa,High,2004,56060.82,78.4,584443765
Indonesia,Africa,High,2004,53828.35,78,588740540
Indonesia,Africa,High,2004,51646.32,78.2,629781028
Indonesia,Africa,High,2004,53362.01,80,597163846
Indonesia,Africa,High,2004,54733.78,80,600533975
Indonesia,Africa,High,2005,50957.43,79.5,606574710
Indonesia,Africa,High,2005,55026.3,80.4,585900486
Indonesia,Africa,High,2005,53670.93,80.3,614868725
Indonesia,Africa,High,2005,54829.98,79.1,596970029
Indonesia,Africa,High,2005,51272.97,80.4,640452838
Indonesia,Africa,High,2005,54389.23,78.1,610107802
Indonesia,Africa,High,2005,52199,79.7,608379920
Indonesia,Africa,High,2005,52541.91,79,585253805
Indonesia,Africa,High,2005,56113.68,80.9,616443604
Indonesia,Africa,High,2005,53339.49,78.6,606253021
Indonesia,Africa,High,2005,52631.03,81.2,619405911
Indonesia,Africa,High,2005,55133.47,78.1,587048799
Indonesia,Africa,High,2005,54321.9,78.3,632539970
Indonesia,Africa,High,2005,52600.9,80.2,643121530
Indonesia,Africa,High,2005,53575.19,79,590581647
Indonesia,Africa,High,2005,52766.05,79,623834104
Indonesia,Africa,High,2005,53873.69,78.5,598567360
Indonesia,Africa,High,2005,52877.16,77.9,623586987
Indonesia,Africa,High,2005,56290.28,80.1,640682962
Indonesia,Africa,High,2005,53048.18,77.6,600518889
Indonesia,Africa,High,2005,51197.5,80,618486582
Indonesia,Africa,High,2005,53935.66,80.7,635711229
Indonesia,Africa,High,2005,55087.87,79.5,641386190
Indonesia,Africa,High,2005,55839.51,79.2,613001427
Indonesia,Africa,High,2005,53158.21,79.9,601585566
Indonesia,Africa,High,2005,55061.49,78.9,636972428
Indonesia,Africa,High,2005,54168.33,77,613392190
Indonesia,Africa,High,2005,51878.97,79.9,589402999
Indonesia,Africa,High,2005,53514.75,78.8,642382036
Indonesia,Africa,High,2005,55296.16,80.2,642292983
Indonesia,Africa,High,2005,52371.58,76.1,606281940
Indonesia,Africa,High,2005,54460.32,78.4,639926908
Indonesia,Africa,High,2005,54761.24,77.2,604292307
Indonesia,Africa,High,2005,53825.13,77.8,616240619
Indonesia,Africa,High,2005,51608.73,80.5,642982770
Indonesia,Africa,High,2005,56490.29,80.3,606160178
Indonesia,Africa,High,2005,50299.76,77.6,641742762
Indonesia,Africa,High,2005,53097.46,79,615949589
Indonesia,Africa,High,2005,53096.44,79,631645382
Indonesia,Africa,High,2005,53257.28,78.7,631622515
Indonesia,Africa,High,2006,57052.02,79.4,616562130
Indonesia,Africa,High,2006,55274.02,80.9,596256031
Indonesia,Africa,High,2006,58876.33,77.7,628851756
Indonesia,Africa,High,2006,57178.86,80,646130908
Indonesia,Africa,High,2006,52805.14,79.5,641636401
Indonesia,Africa,High,2006,55736.52,78.9,620911207
Indonesia,Africa,High,2006,55717.7,78,619286442
Indonesia,Africa,High,2006,53449.12,78.8,593879123
Indonesia,Africa,High,2006,56240.97,78.6,607405047
Indonesia,Africa,High,2006,55409.8,81.6,623106100
Indonesia,Africa,High,2006,55843.91,80.9,600727468
Indonesia,Africa,High,2006,55381.47,77.5,643354813
Indonesia,Africa,High,2006,52972.44,79.4,652615918
Indonesia,Africa,High,2006,55012.37,79.2,600894488
Indonesia,Africa,High,2006,56603.72,81.1,640976318
Indonesia,Africa,High,2006,53046.46,79.6,594101892
Indonesia,Africa,High,2006,54340.57,81.3,604605334
Indonesia,Africa,High,2006,54078.13,78.8,608421658
Indonesia,Africa,High,2006,55806.61,80.8,652190716
Indonesia,Africa,High,2006,58319.01,82.3,602688277
Indonesia,Africa,High,2006,57686.59,81,603630115
Indonesia,Africa,High,2006,54683.57,78.4,601489130
Indonesia,Africa,High,2006,60140.28,79.8,628606373
Indonesia,Africa,High,2006,57486.6,80.5,605117891
Indonesia,Africa,High,2006,55311.41,81.4,617981553
Indonesia,Africa,High,2006,55058.7,81.9,623476617
Indonesia,Africa,High,2006,55978.92,76.1,615034124
Indonesia,Africa,High,2006,54052.22,79.4,614660905
Indonesia,Africa,High,2006,55729.67,79.5,643595206
Indonesia,Africa,High,2006,53396.58,81.6,598444337
Indonesia,Africa,High,2006,53762.33,78.2,617395559
Indonesia,Africa,High,2006,57369.63,81,619115656
Indonesia,Africa,High,2006,54840.23,79.2,652280148
Indonesia,Africa,High,2006,52680.46,80.3,602877472
Indonesia,Africa,High,2006,56593.81,80.1,616071571
Indonesia,Africa,High,2006,54822.25,78.6,623882452
Indonesia,Africa,High,2006,55483.85,80.2,634970733
Indonesia,Africa,High,2006,56010.05,78.2,621993857
Indonesia,Africa,High,2006,54245.89,80,622804636
Indonesia,Africa,High,2006,54014.26,78.2,642539492
Indonesia,Africa,High,2007,58108.95,80.5,601709547
Indonesia,Africa,High,2007,56330.03,81.5,626272511
Indonesia,Africa,High,2007,58080.77,79.1,608559307
Indonesia,Africa,High,2007,55686,77.4,608114043
Indonesia,Africa,High,2007,56976.1,78.6,633862771
Indonesia,Africa,High,2007,54078.04,79.9,612171518
Indonesia,Africa,High,2007,55771.81,80.8,650453821
Indonesia,Africa,High,2007,55106.2,81,642531255
Indonesia,Africa,High,2007,57183.67,79.5,649052563
Indonesia,Africa,High,2007,55459.88,79.6,622950932
Indonesia,Africa,High,2007,54852.91,81.5,660100423
Indonesia,Africa,High,2007,55344.64,80.1,628237173
Indonesia,Africa,High,2007,58504.05,77.3,625481474
Indonesia,Africa,High,2007,57617.89,78.3,604106923
Indonesia,Africa,High,2007,53540.01,79.8,658179138
Indonesia,Africa,High,2007,54870.31,77.9,641864225
Indonesia,Africa,High,2007,55862.01,78.4,641161661
Indonesia,Africa,High,2007,55025.32,82.1,607211194
Indonesia,Africa,High,2007,56935.11,79.6,651227157
Indonesia,Africa,High,2007,55180.89,78.6,600412543
Indonesia,Africa,High,2007,56775.11,78,660165889
Indonesia,Africa,High,2007,56501.16,80.8,624028243
Indonesia,Africa,High,2007,56044.7,78.1,634806798
Indonesia,Africa,High,2007,58326.78,81.9,649217376
Indonesia,Africa,High,2007,51683.02,80.8,616627973
Indonesia,Africa,High,2007,58048.03,77.7,632545441
Indonesia,Africa,High,2007,58741.18,79.6,612042011
Indonesia,Africa,High,2007,57874.57,81.3,618716829
Indonesia,Africa,High,2007,56913.44,77.7,656834487
Indonesia,Africa,High,2007,59162.76,79,647908494
Indonesia,Africa,High,2007,55884.79,78.4,657551754
Indonesia,Africa,High,2007,55047.51,79.6,607005096
Indonesia,Africa,High,2007,57787.43,81.3,607929995
Indonesia,Africa,High,2007,61071.36,80.9,652140454
Indonesia,Africa,High,2007,54505.51,80.1,633663039
Indonesia,Africa,High,2007,55762.93,81,645748147
Indonesia,Africa,High,2007,55338.25,80.4,598389720
Indonesia,Africa,High,2007,58140.89,79,631829618
Indonesia,Africa,High,2007,57376.46,78.3,632500720
Indonesia,Africa,High,2007,55403.31,79.1,603832581
Indonesia,Africa,High,2008,58676.37,78.3,650297560
Indonesia,Africa,High,2008,55644.67,80.9,632018134
Indonesia,Africa,High,2008,59284.57,81,653161351
Indonesia,Africa,High,2008,56577.07,78,665082654
Indonesia,Africa,High,2008,58699.49,78.9,643592388
Indonesia,Africa,High,2008,57321.61,78.1,636448958
Indonesia,Africa,High,2008,56056.91,78.7,620089254
Indonesia,Africa,High,2008,60398.4,80.4,633830250
Indonesia,Africa,High,2008,57928.83,79.7,660711159
Indonesia,Africa,High,2008,57318.74,79.5,641656940
Indonesia,Africa,High,2008,58056.93,81.1,640120237
Indonesia,Africa,High,2008,57735.36,79.8,654996234
Indonesia,Africa,High,2008,53025.55,80,613268748
Indonesia,Africa,High,2008,58903.31,80.2,631408234
Indonesia,Africa,High,2008,58509.54,81.3,620388296
Indonesia,Africa,High,2008,58157.9,80.1,659857698
Indonesia,Africa,High,2008,58486.78,79.2,627198545
Indonesia,Africa,High,2008,57638.69,81.4,631043964
Indonesia,Africa,High,2008,55442.8,78.9,642686119
Indonesia,Africa,High,2008,58087.34,78.9,636684129
Indonesia,Africa,High,2008,58387.95,80.3,631529416
Indonesia,Africa,High,2008,58796.96,78.2,616830647
Indonesia,Africa,High,2008,57906.85,79.1,629071846
Indonesia,Africa,High,2008,58331.42,80.5,645165274
Indonesia,Africa,High,2008,56875.16,80.8,664933780
Indonesia,Africa,High,2008,58479.53,79.1,661924464
Indonesia,Africa,High,2008,57997.67,79,651661321
Indonesia,Africa,High,2008,60056.37,79.9,613445403
Indonesia,Africa,High,2008,57387.15,80.8,644688469
Indonesia,Africa,High,2008,55063.88,79.3,664912882
Indonesia,Africa,High,2008,58417.21,79.9,633661549
Indonesia,Africa,High,2008,59920.77,79.4,628652364
Indonesia,Africa,High,2008,61906.15,77.3,642616185
Indonesia,Africa,High,2008,59835.54,80.8,632243159
Indonesia,Africa,High,2008,58528.45,79.2,656576133
Indonesia,Africa,High,2008,57834.96,79.3,621472260
Indonesia,Africa,High,2008,57890.75,82.2,605358684
Indonesia,Africa,High,2008,56420.9,80.6,620558831
Indonesia,Africa,High,2008,57062.64,82.7,646981299
Indonesia,Africa,High,2008,59107.33,77.2,619861794
Indonesia,Africa,High,2009,59375.04,78.8,624843610
Indonesia,Africa,High,2009,58761.67,81.5,626720917
Indonesia,Africa,High,2009,57851.76,79.9,659567811
Indonesia,Africa,High,2009,61234.59,79.4,619502537
Indonesia,Africa,High,2009,57484.44,79.1,614559627
Indonesia,Africa,High,2009,57506.45,78.7,623759280
Indonesia,Africa,High,2009,59675.97,78.7,648851884
Indonesia,Africa,High,2009,61666.42,80.2,626770653
Indonesia,Africa,High,2009,57960.22,79.2,648402157
Indonesia,Africa,High,2009,62264.68,80.5,674408284
Indonesia,Africa,High,2009,60864.76,79.7,642806661
Indonesia,Africa,High,2009,59733.51,78.8,625921349
Indonesia,Africa,High,2009,58945.35,78.3,642551066
Indonesia,Africa,High,2009,60061.08,80.4,631726145
Indonesia,Africa,High,2009,61113.97,77.3,646079538
Indonesia,Africa,High,2009,59099.07,81,668057773
Indonesia,Africa,High,2009,59796.57,79.2,630185040
Indonesia,Africa,High,2009,59705.8,81.3,666904195
Indonesia,Africa,High,2009,60362.79,78.4,665194302
Indonesia,Africa,High,2009,59750.48,81.4,654038451
Indonesia,Africa,High,2009,58345.52,78.8,627806678
Indonesia,Africa,High,2009,58670.55,80,629839876
Indonesia,Africa,High,2009,59427.38,79.9,657748905
Indonesia,Africa,High,2009,61976.16,79.1,646989165
Indonesia,Africa,High,2009,59424.02,78.7,639695040
Indonesia,Africa,High,2009,58747.22,78.6,668140585
Indonesia,Africa,High,2009,60513.07,81.3,619575893
Indonesia,Africa,High,2009,58805.29,79.1,630821670
Indonesia,Africa,High,2009,60649.97,79.9,667879187
Indonesia,Africa,High,2009,60316,81.7,626334625
Indonesia,Africa,High,2009,59498.43,80.2,644914924
Indonesia,Africa,High,2009,60333.77,79.3,621451302
Indonesia,Africa,High,2009,59097.57,78.9,615659245
Indonesia,Africa,High,2009,59436.62,79.3,627169385
Indonesia,Africa,High,2009,60699.52,81.9,619673279
Indonesia,Africa,High,2009,58273.34,79.4,637729853
Indonesia,Africa,High,2009,58284.05,80.2,650852752
Indonesia,Africa,High,2009,61371.69,79.9,639857303
Indonesia,Africa,High,2009,63726.37,78.8,653700218
Indonesia,Africa,High,2009,60876.37,80.4,650281158
Indonesia,Africa,High,2010,61159.01,80.5,677595922
Indonesia,Africa,High,2010,61882.84,80.8,673141697
Indonesia,Africa,High,2010,59056.33,80.3,622630140
Indonesia,Africa,High,2010,62082.95,79,618649889
Indonesia,Africa,High,2010,62081.7,78.6,626459869
Indonesia,Africa,High,2010,59203.56,79.4,617400632
Indonesia,Africa,High,2010,60023.59,82.6,644309405
Indonesia,Africa,High,2010,60864.65,78.8,667918151
Indonesia,Africa,High,2010,60418.95,78.9,637482101
Indonesia,Africa,High,2010,60167.3,80.3,678591822
Indonesia,Africa,High,2010,63888.83,79.4,655772874
Indonesia,Africa,High,2010,59516.12,81.9,676022940
Indonesia,Africa,High,2010,59937.66,79.4,680780957
Indonesia,Africa,High,2010,62592.63,81.2,670356286
Indonesia,Africa,High,2010,57827.85,78.2,678907870
Indonesia,Africa,High,2010,59558.69,79.5,637239949
Indonesia,Africa,High,2010,59150.52,80.8,665694096
Indonesia,Africa,High,2010,64017.69,80,633040560
Indonesia,Africa,High,2010,61448.31,80.7,636299318
Indonesia,Africa,High,2010,61112.74,80.1,626190040
Indonesia,Africa,High,2010,59122.56,80.9,647593971
Indonesia,Africa,High,2010,63548.37,78.1,639793536
Indonesia,Africa,High,2010,60950.21,79.1,679650244
Indonesia,Africa,High,2010,61337.5,82.1,627870387
Indonesia,Africa,High,2010,62709.98,81.6,657441458
Indonesia,Africa,High,2010,61106.83,80.4,668138981
Indonesia,Africa,High,2010,58940.87,78.6,630674563
Indonesia,Africa,High,2010,61700.74,80.9,639466200
Indonesia,Africa,High,2010,60720.89,79.6,642207005
Indonesia,Africa,High,2010,60083.24,79.3,676993444
Indonesia,Africa,High,2010,60111.66,78.6,658314584
Indonesia,Africa,High,2010,59705.08,76.7,669387879
Indonesia,Africa,High,2010,58635.39,77.6,641221408
Indonesia,Africa,High,2010,57539.7,79.3,647296862
Indonesia,Africa,High,2010,60485.4,79.9,659593454
Indonesia,Africa,High,2010,63245.88,79.6,647925506
Indonesia,Africa,High,2010,61071.18,82.1,671237124
Indonesia,Africa,High,2010,60528.04,80.1,640178770
Indonesia,Africa,High,2010,60196.34,81.6,622812099
Indonesia,Africa,High,2010,62303.79,79.1,663155216
Indonesia,Africa,High,2011,60875.19,79,687638928
Indonesia,Africa,High,2011,62543.71,78.4,665415374
Indonesia,Africa,High,2011,64300.5,80.9,655631265
Indonesia,Africa,High,2011,62390.94,79.2,642312548
Indonesia,Africa,High,2011,61210.65,77.7,680414760
Indonesia,Africa,High,2011,59203.73,82.7,636412407
Indonesia,Africa,High,2011,61194.09,81,660734116
Indonesia,Africa,High,2011,59845.86,77.8,628589527
Indonesia,Africa,High,2011,63313.79,81.6,627986682
Indonesia,Africa,High,2011,61092.05,79.9,628081146
Indonesia,Africa,High,2011,61228.63,81.2,665850406
Indonesia,Africa,High,2011,61352.4,79.8,659143557
Indonesia,Africa,High,2011,61269.74,79.2,663278574
Indonesia,Africa,High,2011,60978.02,79,659376889
Indonesia,Africa,High,2011,61417.44,79.5,650662459
Indonesia,Africa,High,2011,61587.04,79.8,638605367
Indonesia,Africa,High,2011,62018.86,80.5,647420576
Indonesia,Africa,High,2011,60858.01,77.7,637759049
Indonesia,Africa,High,2011,62109.28,81.8,673198435
Indonesia,Africa,High,2011,62046.36,80.4,629089127
Indonesia,Africa,High,2011,61797.44,78.7,669509859
Indonesia,Africa,High,2011,63822.97,79.3,645461666
Indonesia,Africa,High,2011,63043.89,79.1,689389098
Indonesia,Africa,High,2011,59811.27,79.7,679521303
Indonesia,Africa,High,2011,59765.69,79,656057777
Indonesia,Africa,High,2011,61410.23,80.5,651685423
Indonesia,Africa,High,2011,63881.49,79.6,668245143
Indonesia,Africa,High,2011,63080.61,81,662773017
Indonesia,Africa,High,2011,62207.24,79.6,663731964
Indonesia,Africa,High,2011,63514.9,80.7,644321682
Indonesia,Africa,High,2011,64298.37,77,646365464
Indonesia,Africa,High,2011,63281.22,78.9,673349368
Indonesia,Africa,High,2011,62805.19,80.9,644323484
Indonesia,Africa,High,2011,62513.19,77.4,678725231
Indonesia,Africa,High,2011,63838.89,79,643927192
Indonesia,Africa,High,2011,63834.31,78.9,668413922
Indonesia,Africa,High,2011,62838.54,79.2,675377108
Indonesia,Africa,High,2011,61812.42,81.5,645434094
Indonesia,Africa,High,2011,62445.05,81.1,684988971
Indonesia,Africa,High,2011,59855.19,78,639535536
Indonesia,Africa,High,2012,60077.79,79.4,641035519
Indonesia,Africa,High,2012,64266.94,80.3,646630470
Indonesia,Africa,High,2012,67508.76,79.8,656380772
Indonesia,Africa,High,2012,63313.65,80.9,695688093
Indonesia,Africa,High,2012,62791.95,79.7,668623648
Indonesia,Africa,High,2012,62821.86,81.3,642750092
Indonesia,Africa,High,2012,62087.11,81,681549557
Indonesia,Africa,High,2012,64019.56,77.9,689376591
Indonesia,Africa,High,2012,64241.6,79.3,648081233
Indonesia,Africa,High,2012,61622.98,80.8,638069409
Indonesia,Africa,High,2012,64904.7,81.9,657110428
Indonesia,Africa,High,2012,63381.25,79.2,640334918
Indonesia,Africa,High,2012,65077.21,77.7,692806009
Indonesia,Africa,High,2012,61320.2,80,693262197
Indonesia,Africa,High,2012,63510.52,79.7,647879646
Indonesia,Africa,High,2012,62279.86,81.3,658919725
Indonesia,Africa,High,2012,63912.98,80.2,642581165
Indonesia,Africa,High,2012,62263.14,78.1,658933666
Indonesia,Africa,High,2012,60836.89,78.2,662047380
Indonesia,Africa,High,2012,64531.43,80.5,684234353
Indonesia,Africa,High,2012,63919.86,80,630568442
Indonesia,Africa,High,2012,61676.49,78.6,653672025
Indonesia,Africa,High,2012,62581.87,81.3,665445855
Indonesia,Africa,High,2012,65032.3,80.3,671337593
Indonesia,Africa,High,2012,65694.6,78.8,664679473
Indonesia,Africa,High,2012,60331.33,80.3,630572717
Indonesia,Africa,High,2012,61375.23,78.7,637125019
Indonesia,Africa,High,2012,63647.79,77.7,666922408
Indonesia,Africa,High,2012,62529.19,80,681664003
Indonesia,Africa,High,2012,63762.16,78.3,683812103
Indonesia,Africa,High,2012,63845.63,79.5,648382106
Indonesia,Africa,High,2012,63648.24,79.8,651296173
Indonesia,Africa,High,2012,61242.04,82.4,635653066
Indonesia,Africa,High,2012,62300.68,78.2,663551298
Indonesia,Africa,High,2012,63967.54,78.7,664624186
Indonesia,Africa,High,2012,65044.16,78.6,664582883
Indonesia,Africa,High,2012,63694.4,80.1,695510664
Indonesia,Africa,High,2012,63201.39,79.1,663749263
Indonesia,Africa,High,2012,63540.2,79.8,636314661
Indonesia,Africa,High,2012,61489.93,79.5,675736071
Indonesia,Africa,High,2013,65882.14,80.5,664505281
Indonesia,Africa,High,2013,65229.78,81.8,691550998
Indonesia,Africa,High,2013,64711.22,79,647176055
Indonesia,Africa,High,2013,64098.51,80.5,637619851
Indonesia,Africa,High,2013,64782.23,80.9,703147181
Indonesia,Africa,High,2013,68180.57,78.6,686984439
Indonesia,Africa,High,2013,63805.32,79.5,681415308
Indonesia,Africa,High,2013,66778.12,80.1,640101672
Indonesia,Africa,High,2013,62822,80.2,678477227
Indonesia,Africa,High,2013,63628.49,81.1,669388535
Indonesia,Africa,High,2013,67091.2,79.4,677307036
Indonesia,Africa,High,2013,65059.29,81,689217678
Indonesia,Africa,High,2013,64277.12,80.3,639944607
Indonesia,Africa,High,2013,64234.55,80.1,649359108
Indonesia,Africa,High,2013,64924.93,79,682475188
Indonesia,Africa,High,2013,64626.06,78.4,638432006
Indonesia,Africa,High,2013,63666.22,79.3,648209047
Indonesia,Africa,High,2013,65811.55,79.3,700770520
Indonesia,Africa,High,2013,64209.25,80.2,679204595
Indonesia,Africa,High,2013,64024.76,80.4,656816888
Indonesia,Africa,High,2013,62155.53,79.2,671838254
Indonesia,Africa,High,2013,64583.83,78.7,686253806
Indonesia,Africa,High,2013,62644.95,79.8,690869768
Indonesia,Africa,High,2013,62806.54,77.7,661061898
Indonesia,Africa,High,2013,65965.53,78.1,649673856
Indonesia,Africa,High,2013,64664.26,81.9,696333558
Indonesia,Africa,High,2013,64584.54,80.7,647730154
Indonesia,Africa,High,2013,62178.21,80,665682362
Indonesia,Africa,High,2013,63527.54,77.4,670513612
Indonesia,Africa,High,2013,63748.79,79.4,684722564
Indonesia,Africa,High,2013,65612.52,80.9,702441225
Indonesia,Africa,High,2013,64722.99,79,697391966
Indonesia,Africa,High,2013,66347.19,79.3,674750194
Indonesia,Africa,High,2013,64750.92,80.2,665054960
Indonesia,Africa,High,2013,64375.57,79.6,694818972
Indonesia,Africa,High,2013,67418.33,78.4,687526087
Indonesia,Africa,High,2013,65704.91,79.9,699994161
Indonesia,Africa,High,2013,65862.27,80.2,645602642
Indonesia,Africa,High,2013,64892.74,79.4,648829698
Indonesia,Africa,High,2013,64466.18,81.3,688746900
Indonesia,Africa,High,2014,70512.68,82.1,689892445
Indonesia,Africa,High,2014,66819.8,79.9,670823228
Indonesia,Africa,High,2014,68588.15,79.2,686803185
Indonesia,Africa,High,2014,65393.47,79.7,650917344
Indonesia,Africa,High,2014,65672.97,77.4,686862285
Indonesia,Africa,High,2014,67912.68,77.4,684397500
Indonesia,Africa,High,2014,64931.67,80.2,651487418
Indonesia,Africa,High,2014,66715.26,81,689683489
Indonesia,Africa,High,2014,63969.44,79.5,688466945
Indonesia,Africa,High,2014,67249.38,78.9,669975611
Indonesia,Africa,High,2014,68166.08,79.8,667283387
